"","Entity","Code","Year","Fertilizer","Fertilizer_Unit","Yield_Cereal","Yield_Unit","Population","continent"
"8755","Guyana","GUY",2002,33.11111111," (kg per hectare)",4084.5," (kg per hectare)",738011,"Americas"
"8756","Guyana","GUY",2003,23.05555556," (kg per hectare)",4155.5," (kg per hectare)",740925,"Americas"
"8757","Guyana","GUY",2004,44.83333333," (kg per hectare)",4216.6," (kg per hectare)",743743,"Americas"
"8758","Guyana","GUY",2005,22.09761905," (kg per hectare)",3861.4," (kg per hectare)",746235,"Americas"
"8759","Guyana","GUY",2006,32.58095238," (kg per hectare)",4523," (kg per hectare)",748321,"Americas"
"8760","Guyana","GUY",2007,32.6547619," (kg per hectare)",4222.2," (kg per hectare)",750068,"Americas"
"8761","Guyana","GUY",2008,56.79761905," (kg per hectare)",4161.5," (kg per hectare)",751578,"Americas"
"8762","Guyana","GUY",2009,20.2547619," (kg per hectare)",4346.1," (kg per hectare)",753013,"Americas"
"8763","Guyana","GUY",2010,39.31904762," (kg per hectare)",4165.4," (kg per hectare)",754493,"Americas"
"8764","Guyana","GUY",2011,27.84285714," (kg per hectare)",4344.2," (kg per hectare)",756040,"Americas"
"8765","Guyana","GUY",2012,43.54333333," (kg per hectare)",4466," (kg per hectare)",757623,"Americas"
"8766","Guyana","GUY",2013,61.56542857," (kg per hectare)",4937.3," (kg per hectare)",759262,"Americas"
"9111","Honduras","HND",2002,31.95692884," (kg per hectare)",1341.8," (kg per hectare)",6477525,"Americas"
"9112","Honduras","HND",2003,54.89700375," (kg per hectare)",1533.4," (kg per hectare)",6609337,"Americas"
"9113","Honduras","HND",2004,134.9666667," (kg per hectare)",1388.2," (kg per hectare)",6743128,"Americas"
"9114","Honduras","HND",2005,160.8514286," (kg per hectare)",1506.5," (kg per hectare)",6879243,"Americas"
"9115","Honduras","HND",2006,188.8352381," (kg per hectare)",1522.3," (kg per hectare)",7017769,"Americas"
"9116","Honduras","HND",2007,177.9952381," (kg per hectare)",1682.7," (kg per hectare)",7158819,"Americas"
"9117","Honduras","HND",2008,107.7308448," (kg per hectare)",1680.5," (kg per hectare)",7302742,"Americas"
"9118","Honduras","HND",2009,62.31862745," (kg per hectare)",1727.2," (kg per hectare)",7449923,"Americas"
"9119","Honduras","HND",2010,64.7245098," (kg per hectare)",1660.4," (kg per hectare)",7600524,"Americas"
"9120","Honduras","HND",2011,104.0705882," (kg per hectare)",1711.6," (kg per hectare)",7754687,"Americas"
"9121","Honduras","HND",2012,107.7215588," (kg per hectare)",1646.9," (kg per hectare)",7912032,"Americas"
"9122","Honduras","HND",2013,175.2448333," (kg per hectare)",1670," (kg per hectare)",8071522,"Americas"
"9217","Hong Kong","HKG",2002,728.4," (kg per hectare)",2000.1," (kg per hectare)",6836766,"Asia"
"9218","Hong Kong","HKG",2003,359.8," (kg per hectare)",1999.9," (kg per hectare)",6822233,"Asia"
"9219","Hong Kong","HKG",2004,390.8," (kg per hectare)",1999.9," (kg per hectare)",6807752,"Asia"
"9220","Hong Kong","HKG",2005,365.8," (kg per hectare)",2000," (kg per hectare)",6809859,"Asia"
"9222","Hong Kong","HKG",2007,421," (kg per hectare)",2000," (kg per hectare)",6872780,"Asia"
"9223","Hong Kong","HKG",2008,99," (kg per hectare)",2000," (kg per hectare)",6926368,"Asia"
"9224","Hong Kong","HKG",2009,38," (kg per hectare)",2000," (kg per hectare)",6987976,"Asia"
"9225","Hong Kong","HKG",2010,616.2857143," (kg per hectare)",2000," (kg per hectare)",7053189,"Asia"
"9226","Hong Kong","HKG",2011,790.5714286," (kg per hectare)",2000," (kg per hectare)",7122187,"Asia"
"9227","Hong Kong","HKG",2012,1307.316129," (kg per hectare)",2000," (kg per hectare)",7196450,"Asia"
"9228","Hong Kong","HKG",2013,598.0483871," (kg per hectare)",2000," (kg per hectare)",7274125,"Asia"
"9323","Hungary","HUN",2002,94.87624837," (kg per hectare)",3963.2," (kg per hectare)",10159273,"Europe"
"9324","Hungary","HUN",2003,95.4970633," (kg per hectare)",3038.9," (kg per hectare)",10134513,"Europe"
"9325","Hungary","HUN",2004,98.52109613," (kg per hectare)",5589.9," (kg per hectare)",10110393,"Europe"
"9326","Hungary","HUN",2005,85.19886981," (kg per hectare)",5526.6," (kg per hectare)",10086936,"Europe"
"9327","Hungary","HUN",2006,99.19512726," (kg per hectare)",5097.3," (kg per hectare)",10064274,"Europe"
"9328","Hungary","HUN",2007,110.4094077," (kg per hectare)",3492," (kg per hectare)",10042572,"Europe"
"9329","Hungary","HUN",2008,96.70076336," (kg per hectare)",5800.2," (kg per hectare)",10021886,"Europe"
"9330","Hungary","HUN",2009,77.48222465," (kg per hectare)",4715.2," (kg per hectare)",10002247,"Europe"
"9331","Hungary","HUN",2010,84.33424408," (kg per hectare)",4719," (kg per hectare)",9983645,"Europe"
"9332","Hungary","HUN",2011,93.28828214," (kg per hectare)",5105.1," (kg per hectare)",9966116,"Europe"
"9333","Hungary","HUN",2012,99.6154196," (kg per hectare)",3761.1," (kg per hectare)",9949589,"Europe"
"9334","Hungary","HUN",2013,111.3147854," (kg per hectare)",4831.5," (kg per hectare)",9933795,"Europe"
"9749","India","IND",2002,100.3290553," (kg per hectare)",2187.3," (kg per hectare)",1088694080,"Asia"
"9750","India","IND",2003,105.1772039," (kg per hectare)",2399.4," (kg per hectare)",1105885689,"Asia"
"9751","India","IND",2004,115.2715101," (kg per hectare)",2350," (kg per hectare)",1122991192,"Asia"
"9752","India","IND",2005,127.614592," (kg per hectare)",2411.6," (kg per hectare)",1140042863,"Asia"
"9753","India","IND",2006,136.4039215," (kg per hectare)",2446.5," (kg per hectare)",1157038539,"Asia"
"9754","India","IND",2007,142.8352255," (kg per hectare)",2583.3," (kg per hectare)",1173971629,"Asia"
"9755","India","IND",2008,153.3493908," (kg per hectare)",2637.9," (kg per hectare)",1190863679,"Asia"
"9756","India","IND",2009,167.4572959," (kg per hectare)",2580.8," (kg per hectare)",1207740408,"Asia"
"9757","India","IND",2010,179.0358769," (kg per hectare)",2676.4," (kg per hectare)",1224614327,"Asia"
"9758","India","IND",2011,180.7482912," (kg per hectare)",2860.7," (kg per hectare)",1241491960,"Asia"
"9759","India","IND",2012,163.1220216," (kg per hectare)",2963.5," (kg per hectare)",1258350971,"Asia"
"9760","India","IND",2013,156.4956981," (kg per hectare)",2969.9," (kg per hectare)",1275137828,"Asia"
"9948","Indonesia","IDN",2002,123.9590658," (kg per hectare)",4169.5," (kg per hectare)",219026365,"Asia"
"9949","Indonesia","IDN",2003,131.1321521," (kg per hectare)",4248.1," (kg per hectare)",221839235,"Asia"
"9950","Indonesia","IDN",2004,131.2093976," (kg per hectare)",4274.5," (kg per hectare)",224606531,"Asia"
"9951","Indonesia","IDN",2005,143.9864029," (kg per hectare)",4311.3," (kg per hectare)",227303175,"Asia"
"9952","Indonesia","IDN",2006,158.016093," (kg per hectare)",4365.8," (kg per hectare)",229918547,"Asia"
"9953","Indonesia","IDN",2007,181.4572273," (kg per hectare)",4464.8," (kg per hectare)",232461746,"Asia"
"9954","Indonesia","IDN",2008,184.5284581," (kg per hectare)",4694.3," (kg per hectare)",234951154,"Asia"
"9955","Indonesia","IDN",2009,181.639661," (kg per hectare)",4812.7," (kg per hectare)",237414495,"Asia"
"9956","Indonesia","IDN",2010,181.5166525," (kg per hectare)",4877.6," (kg per hectare)",239870937,"Asia"
"9957","Indonesia","IDN",2011,198.4185957," (kg per hectare)",4886.3," (kg per hectare)",242325638,"Asia"
"9958","Indonesia","IDN",2012,221.4387319," (kg per hectare)",5082," (kg per hectare)",244769110,"Asia"
"9959","Indonesia","IDN",2013,219.5624809," (kg per hectare)",5085.4," (kg per hectare)",247188189,"Asia"
"10020","Iran","IRN",2002,78.73947221," (kg per hectare)",2272.9," (kg per hectare)",67212850,"Asia"
"10021","Iran","IRN",2003,80.29135025," (kg per hectare)",2383.4," (kg per hectare)",68061695,"Asia"
"10022","Iran","IRN",2004,103.7517262," (kg per hectare)",2417.1," (kg per hectare)",68893323,"Asia"
"10023","Iran","IRN",2005,95.04796468," (kg per hectare)",2301.2," (kg per hectare)",69732007,"Asia"
"10024","Iran","IRN",2006,113.9614394," (kg per hectare)",2391.8," (kg per hectare)",70582086,"Asia"
"10025","Iran","IRN",2007,90.03865078," (kg per hectare)",2454.3," (kg per hectare)",71435498,"Asia"
"10026","Iran","IRN",2008,99.84651013," (kg per hectare)",1720.9," (kg per hectare)",72289291,"Asia"
"10027","Iran","IRN",2009,75.98002056," (kg per hectare)",1997.2," (kg per hectare)",73137148,"Asia"
"10028","Iran","IRN",2010,57.82566602," (kg per hectare)",2173.5," (kg per hectare)",73973630,"Asia"
"10029","Iran","IRN",2011,31.72702774," (kg per hectare)",1713.7," (kg per hectare)",74798599,"Asia"
"10030","Iran","IRN",2012,129.9161032," (kg per hectare)",1745.4," (kg per hectare)",75611798,"Asia"
"10031","Iran","IRN",2013,129.8480361," (kg per hectare)",1847.1," (kg per hectare)",76407013,"Asia"
"10094","Iraq","IRQ",2004,24.36266667," (kg per hectare)",1191.6," (kg per hectare)",26618523,"Asia"
"10095","Iraq","IRQ",2005,41.61288462," (kg per hectare)",948.1," (kg per hectare)",27359461,"Asia"
"10096","Iraq","IRQ",2006,46.25416667," (kg per hectare)",1329.2," (kg per hectare)",28140999,"Asia"
"10097","Iraq","IRQ",2007,37.56767677," (kg per hectare)",1264.8," (kg per hectare)",28960581,"Asia"
"10098","Iraq","IRQ",2008,56.94," (kg per hectare)",1403.5," (kg per hectare)",29821136,"Asia"
"10099","Iraq","IRQ",2009,72.48986301," (kg per hectare)",1774.5," (kg per hectare)",30724614,"Asia"
"10100","Iraq","IRQ",2010,34.29," (kg per hectare)",1697.1," (kg per hectare)",31671591,"Asia"
"10101","Iraq","IRQ",2011,39.09767442," (kg per hectare)",1798.5," (kg per hectare)",32664942,"Asia"
"10102","Iraq","IRQ",2012,49.18824018," (kg per hectare)",2318.9," (kg per hectare)",33703068,"Asia"
"10103","Iraq","IRQ",2013,46.192148," (kg per hectare)",2214.8," (kg per hectare)",34776205,"Asia"
"10291","Ireland","IRL",2002,597.017842," (kg per hectare)",6572," (kg per hectare)",3935781,"Europe"
"10292","Ireland","IRL",2003,533.7732657," (kg per hectare)",7108.8," (kg per hectare)",4010506,"Europe"
"10293","Ireland","IRL",2004,466.4315353," (kg per hectare)",8087.2," (kg per hectare)",4085676,"Europe"
"10294","Ireland","IRL",2005,458.0371622," (kg per hectare)",6918.7," (kg per hectare)",4158042,"Europe"
"10295","Ireland","IRL",2006,431.876843," (kg per hectare)",7465.2," (kg per hectare)",4226428,"Europe"
"10296","Ireland","IRL",2007,427.5216981," (kg per hectare)",7188.8," (kg per hectare)",4291258,"Europe"
"10297","Ireland","IRL",2008,378.1089918," (kg per hectare)",7645.7," (kg per hectare)",4352866,"Europe"
"10298","Ireland","IRL",2009,477.3737374," (kg per hectare)",6887.1," (kg per hectare)",4412181,"Europe"
"10299","Ireland","IRL",2010,462.4411474," (kg per hectare)",7456.3," (kg per hectare)",4469900,"Europe"
"10300","Ireland","IRL",2011,430.480226," (kg per hectare)",8441.5," (kg per hectare)",4525802,"Europe"
"10301","Ireland","IRL",2012,469.7324786," (kg per hectare)",6741.2," (kg per hectare)",4579498,"Europe"
"10302","Ireland","IRL",2013,472.9047619," (kg per hectare)",7802.1," (kg per hectare)",4631391,"Europe"
"10483","Israel","ISR",2002,251.8624642," (kg per hectare)",2689.3," (kg per hectare)",6241593,"Asia"
"10484","Israel","ISR",2003,282.9341317," (kg per hectare)",3306.5," (kg per hectare)",6352106,"Asia"
"10485","Israel","ISR",2004,320.9003215," (kg per hectare)",3066.7," (kg per hectare)",6471236,"Asia"
"10486","Israel","ISR",2005,292.6045016," (kg per hectare)",2951.9," (kg per hectare)",6604572,"Asia"
"10487","Israel","ISR",2006,304.950495," (kg per hectare)",2398.3," (kg per hectare)",6755143,"Asia"
"10488","Israel","ISR",2007,344.9967299," (kg per hectare)",2752," (kg per hectare)",6920182,"Asia"
"10489","Israel","ISR",2008,280.6139473," (kg per hectare)",2438.8," (kg per hectare)",7092324,"Asia"
"10490","Israel","ISR",2009,200.4600723," (kg per hectare)",3174," (kg per hectare)",7260949,"Asia"
"10491","Israel","ISR",2010,206.4032698," (kg per hectare)",3036," (kg per hectare)",7418400,"Asia"
"10492","Israel","ISR",2011,251.6063578," (kg per hectare)",3666.7," (kg per hectare)",7562194,"Asia"
"10493","Israel","ISR",2012,278.8331072," (kg per hectare)",4296.8," (kg per hectare)",7694670,"Asia"
"10494","Israel","ISR",2013,296.0111966," (kg per hectare)",4174," (kg per hectare)",7818860,"Asia"
"10682","Italy","ITA",2002,171.1218776," (kg per hectare)",4959.2," (kg per hectare)",57498867,"Europe"
"10683","Italy","ITA",2003,177.7024752," (kg per hectare)",4307.2," (kg per hectare)",57864332,"Europe"
"10684","Italy","ITA",2004,181.4180975," (kg per hectare)",5444.4," (kg per hectare)",58263782,"Europe"
"10685","Italy","ITA",2005,171.7530848," (kg per hectare)",5361.4," (kg per hectare)",58671206,"Europe"
"10686","Italy","ITA",2006,177.0315889," (kg per hectare)",5316.1," (kg per hectare)",59082100,"Europe"
"10687","Italy","ITA",2007,190.229954," (kg per hectare)",5174," (kg per hectare)",59495243,"Europe"
"10688","Italy","ITA",2008,143.4762603," (kg per hectare)",5353," (kg per hectare)",59891479,"Europe"
"10689","Italy","ITA",2009,120.1115886," (kg per hectare)",5086.9," (kg per hectare)",60248654,"Europe"
"10690","Italy","ITA",2010,122.7459529," (kg per hectare)",5322.5," (kg per hectare)",60550848,"Europe"
"10691","Italy","ITA",2011,134.3224702," (kg per hectare)",5677.2," (kg per hectare)",60788694,"Europe"
"10692","Italy","ITA",2012,122.506322," (kg per hectare)",5315.1," (kg per hectare)",60964145,"Europe"
"10693","Italy","ITA",2013,129.3035008," (kg per hectare)",5264.6," (kg per hectare)",61087395,"Europe"
"10803","Jamaica","JAM",2002,94.67407407," (kg per hectare)",1179.8," (kg per hectare)",2625968,"Americas"
"10804","Jamaica","JAM",2003,112.1925926," (kg per hectare)",1230.3," (kg per hectare)",2646269,"Americas"
"10805","Jamaica","JAM",2004,123.9473684," (kg per hectare)",1185.4," (kg per hectare)",2664897,"Americas"
"10806","Jamaica","JAM",2005,115.84375," (kg per hectare)",1255.9," (kg per hectare)",2681653,"Americas"
"10807","Jamaica","JAM",2006,63.515625," (kg per hectare)",1228.9," (kg per hectare)",2696334,"Americas"
"10808","Jamaica","JAM",2007,36.216," (kg per hectare)",1222.2," (kg per hectare)",2709042,"Americas"
"10809","Jamaica","JAM",2008,37.64166667," (kg per hectare)",1294.2," (kg per hectare)",2720282,"Americas"
"10810","Jamaica","JAM",2009,58.19166667," (kg per hectare)",1315.7," (kg per hectare)",2730774,"Americas"
"10811","Jamaica","JAM",2010,62.625," (kg per hectare)",1266.9," (kg per hectare)",2741052,"Americas"
"10812","Jamaica","JAM",2011,71.175," (kg per hectare)",1356.4," (kg per hectare)",2751273,"Americas"
"10813","Jamaica","JAM",2012,87.375," (kg per hectare)",1282.8," (kg per hectare)",2761331,"Americas"
"10814","Jamaica","JAM",2013,68.45833333," (kg per hectare)",1200.3," (kg per hectare)",2771179,"Americas"
"11002","Japan","JPN",2002,333.5444671," (kg per hectare)",6085.5," (kg per hectare)",126048366,"Asia"
"11003","Japan","JPN",2003,335.1707983," (kg per hectare)",5451," (kg per hectare)",126184149,"Asia"
"11004","Japan","JPN",2004,353.6837177," (kg per hectare)",5942.3," (kg per hectare)",126299414,"Asia"
"11005","Japan","JPN",2005,347.9692661," (kg per hectare)",6154," (kg per hectare)",126392944,"Asia"
"11006","Japan","JPN",2006,332.8275386," (kg per hectare)",5852.4," (kg per hectare)",126464789,"Asia"
"11007","Japan","JPN",2007,350.4748035," (kg per hectare)",6062.1," (kg per hectare)",126515486,"Asia"
"11008","Japan","JPN",2008,278.2286444," (kg per hectare)",6262.4," (kg per hectare)",126544640,"Asia"
"11009","Japan","JPN",2009,238.9280391," (kg per hectare)",5919.5," (kg per hectare)",126551705,"Asia"
"11010","Japan","JPN",2010,259.8344232," (kg per hectare)",5853.6," (kg per hectare)",126535920,"Asia"
"11011","Japan","JPN",2011,263.8770569," (kg per hectare)",6012.3," (kg per hectare)",126497241,"Asia"
"11012","Japan","JPN",2012,247.1502591," (kg per hectare)",6134.3," (kg per hectare)",126434653,"Asia"
"11013","Japan","JPN",2013,244.7014397," (kg per hectare)",6105.4," (kg per hectare)",126345235,"Asia"
"11134","Jordan","JOR",2002,1590.45641," (kg per hectare)",1294.2," (kg per hectare)",4998372,"Asia"
"11135","Jordan","JOR",2003,916.1412429," (kg per hectare)",1417.9," (kg per hectare)",5096790,"Asia"
"11136","Jordan","JOR",2004,476.5311005," (kg per hectare)",1310.7," (kg per hectare)",5210369,"Asia"
"11137","Jordan","JOR",2005,784.0162162," (kg per hectare)",1524.5," (kg per hectare)",5342002,"Asia"
"11138","Jordan","JOR",2006,693.4736842," (kg per hectare)",966.7," (kg per hectare)",5495117,"Asia"
"11139","Jordan","JOR",2007,1007.783321," (kg per hectare)",1049.4," (kg per hectare)",5667443,"Asia"
"11140","Jordan","JOR",2008,337.4448161," (kg per hectare)",1145.1," (kg per hectare)",5848952,"Asia"
"11141","Jordan","JOR",2009,394.8605578," (kg per hectare)",1244.1," (kg per hectare)",6025592,"Asia"
"11142","Jordan","JOR",2010,187.7195946," (kg per hectare)",1962.6," (kg per hectare)",6187227,"Asia"
"11143","Jordan","JOR",2011,1227.591116," (kg per hectare)",1904.1," (kg per hectare)",6330169,"Asia"
"11144","Jordan","JOR",2012,1331.853272," (kg per hectare)",1556.3," (kg per hectare)",6457260,"Asia"
"11145","Jordan","JOR",2013,976.3767532," (kg per hectare)",1660.2," (kg per hectare)",6572903,"Asia"
"11203","Kazakhstan","KAZ",2002,0.836099753," (kg per hectare)",1145.7," (kg per hectare)",14901669,"Asia"
"11204","Kazakhstan","KAZ",2003,1.190392187," (kg per hectare)",1077.5," (kg per hectare)",14959072,"Asia"
"11205","Kazakhstan","KAZ",2004,1.478292625," (kg per hectare)",884.3," (kg per hectare)",15053492,"Asia"
"11206","Kazakhstan","KAZ",2005,1.428456392," (kg per hectare)",998.2," (kg per hectare)",15171805,"Asia"
"11207","Kazakhstan","KAZ",2006,1.446743081," (kg per hectare)",1170.9," (kg per hectare)",15312333,"Asia"
"11208","Kazakhstan","KAZ",2007,2.056478081," (kg per hectare)",1326.9," (kg per hectare)",15476093,"Asia"
"11209","Kazakhstan","KAZ",2008,1.083457808," (kg per hectare)",1011.3," (kg per hectare)",15655345,"Asia"
"11210","Kazakhstan","KAZ",2009,1.970773843," (kg per hectare)",1253.1," (kg per hectare)",15841096,"Asia"
"11211","Kazakhstan","KAZ",2010,2.046032952," (kg per hectare)",804.1," (kg per hectare)",16026367,"Asia"
